date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:16	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:27:10%20GMT	https://www.templatemonster.com/demo/chat_presales=1;%20expires=03%20Jul%202036%2021:44:38%20GMT;%20domain=.templatemonster.com;%20path=/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/chat_presales=1;%20expires=03%20Jul%202036%2021_44_38%20GMT;%20domain=.templatemonster.com;%20path=/index.html	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:16	0/0	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Sat,%2005%20May%202018%2010:27:10%20GMT	https://www.templatemonster.com/demo/callback_notice=closed;%20expires=03%20Jul%202036%2021:44:38%20GMT;%20domain=.templatemonster.com;%20path=/	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/demo/callback_notice=closed;%20expires=03%20Jul%202036%2021_44_38%20GMT;%20domain=.templatemonster.com;%20path=/index.html	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:17	355/355	---M-Z	200	added ('OK')	application/javascript	etag:%22931070e36fce60f2d86c78abe608ca38%22	http://assets.pinterest.com/js/pinit.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/assets.pinterest.com/js/pinit.js	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:17	2331/2331	---MCZ	200	added ('OK')	application/x-javascript	date:Sat,%2005%20May%202018%2010:27:15%20GMT	https://www.templatemonster.com/js/config.js	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/www.templatemonster.com/js/config.js	(from https://www.templatemonster.com/demo/news-portal-responsive-joomla-template-64017.html)
17:27:18	2832/2832	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-b10%22	https://s.tmimgcdn.com/img/segmentation-popup/window.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/window.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:27:19	3959/3959	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-f77%22	https://s.tmimgcdn.com/img/segmentation-popup/pen.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/pen.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:27:19	3279/3279	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-ccf%22	https://s.tmimgcdn.com/img/segmentation-popup/bag.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/bag.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:27:19	4366/4366	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-110e%22	https://s.tmimgcdn.com/img/segmentation-popup/gear.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/gear.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:27:19	6914/6914	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-1b02%22	https://s.tmimgcdn.com/img/segmentation-popup/triangles.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/triangles.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
17:27:20	1867/1867	---M--	200	added ('OK')	image/png	etag:%225a1d1e75-74b%22	https://s.tmimgcdn.com/img/segmentation-popup/check.png	C:/xampp/htdocs/pendidikanIndonesia/berita%20indonesia/s.tmimgcdn.com/img/segmentation-popup/check.png	(from https://s.tmimgcdn.com/css/standalone/livedemo.css?d=605b9e5)
